step,month,day,hour,kwh_total,kwh_cooling,kwh_heating,kwh_fans,kwh_lights,kw_demand,base_cool_sp,base_heat_sp,mean_temp,mean_pmv,pmv_in_band,occupied,policy_reason
138,7,2,10.75,43.32136530484102,18.36580666195688,0.0,7.41926556687574,5.239061820548314,173.28546121936407,24.0,21.0,24.749,0.0941,0.9333,1,initial policy: unoccupied setback + precool before evening peak
139,7,2,11.0,43.37277515682436,18.417216513940215,0.0,7.419265566875741,5.239061820548314,173.49110062729744,24.0,21.0,24.737,0.0898,1.0,1,initial policy: unoccupied setback + precool before evening peak
140,7,2,11.25,43.63119446226392,18.466100857455714,0.0,7.419265566875741,5.239061820548314,174.52477784905568,24.0,21.0,24.739,0.0869,1.0,1,initial policy: unoccupied setback + precool before evening peak
141,7,2,11.5,43.681287750469494,18.516194145661288,0.0,7.419265566875741,5.239061820548314,174.72515100187798,24.0,21.0,24.737,0.0842,0.9333,1,initial policy: unoccupied setback + precool before evening peak
142,7,2,11.75,43.73186198311398,18.56676837830577,0.0,7.419265566875741,5.239061820548314,174.92744793245592,24.0,21.0,24.73,0.0803,0.9333,1,initial policy: unoccupied setback + precool before evening peak
143,7,2,12.0,43.783172318341514,18.6180787135333,0.0,7.419265566875741,5.239061820548314,175.13268927336605,24.0,21.0,24.725,0.0766,0.9333,1,initial policy: unoccupied setback + precool before evening peak
144,7,2,12.25,43.98263217928548,18.624063733266972,0.0,7.419265566875741,5.239061820548314,175.93052871714193,24.0,21.0,24.713,0.0729,1.0,1,initial policy: unoccupied setback + precool before evening peak
145,7,2,12.5,43.98577350743325,18.627205061414738,0.0,7.419265566875741,5.239061820548314,175.943094029733,24.0,21.0,24.712,0.0706,1.0,1,initial policy: unoccupied setback + precool before evening peak
146,7,2,12.75,43.98912506165239,18.630556615633875,0.0,7.419265566875741,5.239061820548314,175.95650024660955,24.0,21.0,24.722,0.0723,1.0,1,initial policy: unoccupied setback + precool before evening peak
147,7,2,13.0,43.99217753076743,18.633609084748915,0.0,7.419265566875741,5.239061820548314,175.9687101230697,24.0,21.0,24.738,0.0781,1.0,1,initial policy: unoccupied setback + precool before evening peak
148,7,2,13.25,43.15785416791607,18.685907261841187,0.0,7.419265566875741,5.239061820548314,172.63141667166428,24.0,21.0,24.746,0.0841,1.0,1,initial policy: unoccupied setback + precool before evening peak
149,7,2,13.5,43.212508906089944,18.740562000015068,0.0,7.419265566875741,5.239061820548314,172.85003562435978,24.0,21.0,24.76,0.0911,1.0,1,initial policy: unoccupied setback + precool before evening peak
150,7,2,13.75,43.26665662760116,18.794709721526278,0.0,7.419265566875741,5.239061820548314,173.06662651040463,24.0,21.0,24.786,0.1019,1.0,1,initial policy: unoccupied setback + precool before evening peak
151,7,2,14.0,43.320451848186174,18.848504942111298,0.0,7.419265566875741,5.239061820548314,173.2818073927447,24.0,21.0,24.819,0.115,1.0,1,initial policy: unoccupied setback + precool before evening peak
152,7,2,14.25,43.32321527418633,18.851268368111445,0.0,7.419265566875741,5.239061820548314,173.29286109674533,24.0,21.0,24.862,0.1308,1.0,1,initial policy: unoccupied setback + precool before evening peak
153,7,2,14.5,43.323753987531724,18.851807081456855,0.0,7.419265566875741,5.239061820548314,173.2950159501269,24.0,21.0,24.905,0.1472,1.0,1,initial policy: unoccupied setback + precool before evening peak
154,7,2,14.75,43.324735336103494,18.852788430028614,0.0,7.419265566875741,5.239061820548314,173.29894134441398,24.0,21.0,24.945,0.1624,1.0,1,initial policy: unoccupied setback + precool before evening peak
155,7,2,15.0,43.326055617806986,18.854108711732096,0.0,7.419265566875741,5.239061820548314,173.30422247122794,24.0,21.0,24.978,0.176,1.0,1,initial policy: unoccupied setback + precool before evening peak
156,7,2,15.25,43.90192833164801,18.704563809333678,0.0,7.419265566875741,5.239061820548314,175.60771332659203,24.0,21.0,25.003,0.1867,1.0,1,initial policy: unoccupied setback + precool before evening peak
157,7,2,15.5,43.75454916689235,18.557184644578022,0.0,7.419265566875741,5.239061820548314,175.0181966675694,24.0,21.0,25.021,0.1948,0.9333,1,initial policy: unoccupied setback + precool before evening peak
158,7,2,15.75,43.60902877983028,18.41166425751596,0.0,7.419265566875741,5.239061820548314,174.43611511932113,24.0,21.0,25.018,0.1948,0.8667,1,initial policy: unoccupied setback + precool before evening peak
159,7,2,16.0,43.46479458629618,18.26743006398185,0.0,7.419265566875741,5.239061820548314,173.85917834518472,24.0,21.0,24.997,0.189,0.8667,1,initial policy: unoccupied setback + precool before evening peak
160,7,2,16.25,38.51366409018298,18.314621701166534,0.0,7.419265566875741,2.9105899003046205,154.0546563607319,24.0,21.0,24.863,0.1527,0.8667,1,initial policy: unoccupied setback + precool before evening peak
161,7,2,16.5,38.55873610174764,18.361073198052413,0.0,7.419265566875741,2.9105899003046205,154.23494440699056,24.0,21.0,24.766,0.1239,0.8,1,initial policy: unoccupied setback + precool before evening peak
162,7,2,16.75,38.60402065703429,18.406357753339062,0.0,7.419265566875741,2.9105899003046205,154.41608262813716,24.0,21.0,24.721,0.1047,0.8,1,initial policy: unoccupied setback + precool before evening peak
163,7,2,17.0,36.39464233837553,18.47059408639627,0.0,5.145650915159775,2.9105899003046205,145.57856935350213,24.0,21.0,24.63,0.0736,1.0,1,initial policy: unoccupied setback + precool before evening peak
164,7,2,17.25,26.849297766119292,17.522448201904997,0.0,2.717957639382657,1.7463539401827715,107.39719106447717,24.0,21.0,24.451,0.0063,1.0,1,initial policy: unoccupied setback + precool before evening peak
165,7,2,17.5,25.644922089463932,16.903461371252547,0.0,2.1330888684093554,1.7463539401827715,102.57968835785573,24.0,21.0,24.407,-0.0337,1.0,1,initial policy: unoccupied setback + precool before evening peak
166,7,2,17.75,25.0091717524601,16.58106049798006,0.0,1.8197394046780093,1.7463539401827715,100.0366870098404,24.0,21.0,24.4,-0.0606,1.0,1,initial policy: unoccupied setback + precool before evening peak
167,7,2,18.0,24.11193102669697,15.77387184961193,0.0,1.729687327283007,1.7463539401827715,96.44772410678787,24.0,21.0,24.399,-0.0789,1.0,1,initial policy: unoccupied setback + precool before evening peak
168,7,2,18.25,22.13181401266024,14.615587525672339,0.0,1.552591971215919,1.7463539401827715,88.52725605064096,24.0,21.0,24.399,-0.0965,1.0,1,initial policy: unoccupied setback + precool before evening peak
169,7,2,18.5,21.21846970767963,13.795626562883227,0.0,1.4556529660614708,1.7499096031457213,84.87387883071852,24.0,21.0,24.399,-0.1102,1.0,1,initial policy: unoccupied setback + precool before evening peak
170,7,2,18.75,20.36988845102197,13.03897546149803,0.0,1.3461284417693595,1.7675023928239284,81.47955380408789,24.0,21.0,24.4,-0.1271,1.0,1,initial policy: unoccupied setback + precool before evening peak
171,7,2,19.0,15.631753640663797,9.0579724216712,0.0,0.5621927652307891,1.794298483826667,62.52701456265519,24.0,21.0,25.073,-0.0167,1.0,0,initial policy: unoccupied setback + precool before evening peak
172,7,2,19.25,16.20628681082746,10.020454205963302,0.0,0.6580317209154336,1.3104990085042956,64.82514724330984,24.0,21.0,25.179,0.0052,1.0,0,initial policy: unoccupied setback + precool before evening peak
173,7,2,19.5,15.864408457493491,8.83827389051133,0.0,0.5627941586897215,1.4798280673710709,63.457633829973965,24.0,21.0,25.195,-0.0082,1.0,0,initial policy: unoccupied setback + precool before evening peak
174,7,2,19.75,15.878179474799039,8.856039187777968,0.0,0.558724892549754,1.4798280673710709,63.512717899196154,24.0,21.0,25.195,-0.0105,1.0,0,initial policy: unoccupied setback + precool before evening peak
175,7,2,20.0,15.779613796410706,8.759568068834012,0.0,0.5566303331053791,1.4798280673710709,63.11845518564282,24.0,21.0,25.194,-0.0133,1.0,0,initial policy: unoccupied setback + precool before evening peak
176,7,2,20.25,15.44614533110377,8.750023252412992,0.0,0.5550752952226493,1.4798280673710709,61.78458132441508,24.0,21.0,25.195,-0.0157,1.0,0,initial policy: unoccupied setback + precool before evening peak
177,7,2,20.5,15.41747015328882,8.723158757169848,0.0,0.5532646126508415,1.4798280673710709,61.66988061315528,24.0,21.0,25.195,-0.0186,1.0,0,initial policy: unoccupied setback + precool before evening peak
178,7,2,20.75,15.405534345721696,8.712598237027077,0.0,0.5518893252264877,1.4798280673710709,61.622137382886784,24.0,21.0,25.194,-0.0214,1.0,0,initial policy: unoccupied setback + precool before evening peak
179,7,2,21.0,17.125874738899533,10.197853849544947,0.0,0.7869741058864597,1.4798280673710709,68.50349895559813,24.0,21.0,24.835,-0.093,1.0,0,initial policy: unoccupied setback + precool before evening peak
180,7,2,21.25,5.401132749782597,0.0,0.0,0.0,0.7399140336855354,21.60453099913039,26.7,15.6,25.711,0.0607,1.0,0,initial policy: unoccupied setback + precool before evening peak
181,7,2,21.5,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.585,0.2507,1.0,0,initial policy: unoccupied setback + precool before evening peak
182,7,2,21.75,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,27.078,0.3743,0.8,0,initial policy: unoccupied setback + precool before evening peak
183,7,2,22.0,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,27.197,0.4214,0.8,0,initial policy: unoccupied setback + precool before evening peak
184,7,2,22.25,5.030848987926544,0.0,0.0,0.0,0.3699570168427677,20.123395951706176,26.7,15.6,27.191,0.4393,0.8,0,initial policy: unoccupied setback + precool before evening peak
185,7,2,22.5,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,27.204,0.4572,0.8,0,initial policy: unoccupied setback + precool before evening peak
186,7,2,22.75,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,27.247,0.4796,0.4667,0,initial policy: unoccupied setback + precool before evening peak
187,7,2,23.0,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,27.291,0.5018,0.3333,0,initial policy: unoccupied setback + precool before evening peak
188,7,2,23.25,4.161603085050822,0.0,0.0,0.0,0.42902242127888573,16.646412340203288,26.7,15.6,27.282,0.5123,0.3333,0,initial policy: unoccupied setback + precool before evening peak
189,7,2,23.5,4.0007399666498555,0.0,0.0,0.0,0.26813901328740164,16.002959866599422,26.7,15.6,27.261,0.5182,0.3333,0,initial policy: unoccupied setback + precool before evening peak
190,7,2,23.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.254,0.5255,0.3333,0,initial policy: unoccupied setback + precool before evening peak
191,7,2,24.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.261,0.5348,0.3333,0,initial policy: unoccupied setback + precool before evening peak
192,7,3,0.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.269,0.5435,0.3333,0,initial policy: unoccupied setback + precool before evening peak
193,7,3,0.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.275,0.5511,0.3333,0,initial policy: unoccupied setback + precool before evening peak
194,7,3,0.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.279,0.5575,0.3333,0,initial policy: unoccupied setback + precool before evening peak
195,7,3,1.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.282,0.563,0.3333,0,initial policy: unoccupied setback + precool before evening peak
196,7,3,1.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.283,0.567,0.3333,0,initial policy: unoccupied setback + precool before evening peak
197,7,3,1.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.281,0.5704,0.3333,0,initial policy: unoccupied setback + precool before evening peak
198,7,3,1.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.279,0.5733,0.3333,0,initial policy: unoccupied setback + precool before evening peak
199,7,3,2.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.275,0.5759,0.3333,0,initial policy: unoccupied setback + precool before evening peak
200,7,3,2.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.274,0.579,0.3333,0,initial policy: unoccupied setback + precool before evening peak
201,7,3,2.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.275,0.5822,0.3333,0,initial policy: unoccupied setback + precool before evening peak
202,7,3,2.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.277,0.5854,0.3333,0,initial policy: unoccupied setback + precool before evening peak
203,7,3,3.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.278,0.5884,0.3333,0,initial policy: unoccupied setback + precool before evening peak
204,7,3,3.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.279,0.5916,0.3333,0,initial policy: unoccupied setback + precool before evening peak
205,7,3,3.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.281,0.5948,0.3333,0,initial policy: unoccupied setback + precool before evening peak
206,7,3,3.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.283,0.5982,0.3333,0,initial policy: unoccupied setback + precool before evening peak
207,7,3,4.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.285,0.6017,0.3333,0,initial policy: unoccupied setback + precool before evening peak
208,7,3,4.25,9.61419059778509,5.071763932725755,0.0,0.5417419349387669,0.26813901328740164,38.45676239114036,25.6,17.8,26.455,0.4317,0.5333,0,initial policy: unoccupied setback + precool before evening peak
209,7,3,4.5,9.726057818019342,5.1836311529600065,0.0,0.5417419349387669,0.26813901328740164,38.90423127207737,25.6,17.8,25.738,0.2606,1.0,0,initial policy: unoccupied setback + precool before evening peak
210,7,3,4.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,25.6,17.8,26.189,0.3111,1.0,0,initial policy: unoccupied setback + precool before evening peak
211,7,3,5.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,25.6,17.8,26.788,0.4268,0.7333,0,initial policy: unoccupied setback + precool before evening peak
212,7,3,5.25,12.16273456727408,6.0979441030635195,0.0,0.5932667377620058,0.26813901328740164,48.65093826909632,25.0,20.0,25.892,0.2597,1.0,0,initial policy: unoccupied setback + precool before evening peak
213,7,3,5.5,11.501773643000632,5.016732961215176,0.0,0.5417419349387669,0.7399140336855354,46.00709457200253,25.0,20.0,25.456,0.1442,1.0,0,initial policy: unoccupied setback + precool before evening peak
214,7,3,5.75,10.083816959807425,4.946657622987041,0.0,0.5417419349387669,0.7009504307978407,40.3352678392297,25.0,20.0,25.534,0.1322,1.0,0,initial policy: unoccupied setback + precool before evening peak
215,7,3,6.0,9.971943623110496,4.887368268034233,0.0,0.5417419349387669,0.6483835981115128,39.887774492441984,25.0,20.0,25.634,0.1344,1.0,0,initial policy: unoccupied setback + precool before evening peak
216,7,3,6.25,22.838667430429794,13.057369977251538,0.0,1.229446952562508,1.836699427327404,91.35466972171918,24.0,21.0,24.892,-0.0087,1.0,0,initial policy: unoccupied setback + precool before evening peak
217,7,3,6.5,19.780034993823467,10.520603413302661,0.0,0.7557435992256368,1.7880098076674398,79.12013997529387,24.0,21.0,24.806,-0.0522,1.0,0,initial policy: unoccupied setback + precool before evening peak
218,7,3,6.75,20.88248510533855,11.423649943634318,0.0,0.9698788675240582,1.773299822641046,83.5299404213542,24.0,21.0,24.799,-0.0668,1.0,0,initial policy: unoccupied setback + precool before evening peak
219,7,3,7.0,27.445777667037873,16.170231555409615,0.0,2.7975418443250764,1.7623543505797303,109.7831106681515,24.0,21.0,24.138,-0.1984,1.0,1,initial policy: unoccupied setback + precool before evening peak
220,7,3,7.25,38.79594322153227,16.394413062319767,0.0,2.752489200411322,5.260731352487931,155.18377288612908,24.0,21.0,24.017,-0.2363,1.0,1,initial policy: unoccupied setback + precool before evening peak
221,7,3,7.5,41.708288016653135,16.712831338479326,0.0,5.363483651655536,5.239061820548314,166.83315206661254,24.0,21.0,24.013,-0.2437,1.0,1,initial policy: unoccupied setback + precool before evening peak
222,7,3,7.75,40.3903943575106,16.52131605828816,0.0,4.23713402386531,5.239061820548314,161.5615774300424,24.0,21.0,24.001,-0.2352,1.0,1,initial policy: unoccupied setback + precool before evening peak
223,7,3,8.0,40.11477702034307,16.4666681877864,0.0,4.016164557199517,5.239061820548314,160.45910808137228,24.0,21.0,23.999,-0.2246,1.0,1,initial policy: unoccupied setback + precool before evening peak
224,7,3,8.25,38.24029629025152,16.502930374200712,0.0,4.201072840042412,5.239061820548314,152.96118516100609,24.0,21.0,24.004,-0.2098,1.0,1,initial policy: unoccupied setback + precool before evening peak
225,7,3,8.5,38.957041114104264,16.819518900764923,0.0,4.6012291373309395,5.239061820548314,155.82816445641706,24.0,21.0,24.022,-0.1913,1.0,1,initial policy: unoccupied setback + precool before evening peak
